	0	1	2	3	4
3306	qc_sample_hip_i_rpf	Mus musculus		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX4721978	SRX4721978
3307	qc_sample_hip_at_rpf	Mus musculus		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX4721977	SRX4721977
3308	qc_sample_ko_rpf_batch4_rep2	Mus musculus		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX4721962	SRX4721962
3309	qc_sample_ko_rpf_batch4_rep1	Mus musculus		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX4721961	SRX4721961
3310	qc_sample_ko_rpf_batch3_rep2	Mus musculus		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX4721960	SRX4721960
3311	qc_sample_ko_rpf_batch3_rep1	Mus musculus		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX4721959	SRX4721959
3312	qc_sample_ko_rpf_batch2_rep1	Mus musculus		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX4721958	SRX4721958
3313	qc_sample_ko_rpf_batch1_rep2	Mus musculus		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX4721957	SRX4721957
3314	qc_sample_ko_rpf_batch1_rep1	Mus musculus		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX4721956	SRX4721956
3315	qc_sample_wt_rpf_batch4_rep2	Mus musculus		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX4721955	SRX4721955
3316	qc_sample_wt_rpf_batch4_rep1	Mus musculus		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX4721954	SRX4721954
3317	qc_sample_wt_rpf_batch3_rep2	Mus musculus		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX4721953	SRX4721953
3318	qc_sample_wt_rpf_batch3_rep1	Mus musculus		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX4721952	SRX4721952
3319	qc_sample_wt_rpf_batch2_rep2	Mus musculus		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX4721951	SRX4721951
3320	qc_sample_wt_rpf_batch2_rep1	Mus musculus		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX4721950	SRX4721950
3321	qc_sample_wt_rpf_batch1_rep2	Mus musculus		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX4721949	SRX4721949
3322	qc_sample_wt_rpf_batch1_rep1	Mus musculus		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX4721948	SRX4721948
3323	rnase5	Mus musculus		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX4292741	SRX4292741
3324	rnase4	Mus musculus		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX4292740	SRX4292740
3325	rnase3	Mus musculus		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX4292739	SRX4292739
3326	rnase2	Mus musculus		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX4292738	SRX4292738
3327	rnase1	Mus musculus		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX4292737	SRX4292737
3328	qc_sample_ipsc_neuron12	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX4721998	SRX4721998
3329	qc_sample_ipsc_neuron11	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX4721997	SRX4721997
3330	qc_sample_ipsc_neuron10	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX4721996	SRX4721996
3331	qc_sample_ipsc_neuron9	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX4721995	SRX4721995
3332	qc_sample_ipsc_neuron8	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX4721994	SRX4721994
3333	qc_sample_ipsc_neuron7	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX4721993	SRX4721993
3334	qc_sample_ipsc_neuron6	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX4721992	SRX4721992
3335	qc_sample_ipsc_neuron5	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX4721991	SRX4721991
3336	qc_sample_ipsc_neuron4	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX4721990	SRX4721990
3337	qc_sample_ipsc_neuron3	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX4721989	SRX4721989
3338	qc_sample_ipsc_neuron2	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX4721988	SRX4721988
3339	qc_sample_ipsc_neuron1	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX4721987	SRX4721987
3340	qc_sample_ipsc8_low_rnase	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX4721986	SRX4721986
3341	qc_sample_ipsc7_low_rnase	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX4721985	SRX4721985
3342	qc_sample_ipsc6_low_rnase	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX4721984	SRX4721984
3343	qc_sample_ipsc5_low_rnase	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX4721983	SRX4721983
3344	qc_sample_ipsc4_low_rnase	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX4721982	SRX4721982
3345	qc_sample_ipsc3_low_rnase	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX4721981	SRX4721981
3346	qc_sample_ipsc2_low_rnase	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX4721980	SRX4721980
3347	qc_sample_ipsc1_low_rnase	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX4721979	SRX4721979
3348	Dengue_1_ribosome_profiling_footprint_REP2	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3358949	SRX3358949
3349	Dengue_1_ribosome_profiling_mRNA_REP2	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3358948	SRX3358948
3350	Dengue_1_ribosome_profiling_footprint_REP1	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3358947	SRX3358947
3351	Dengue_1_ribosome_profiling_mRNA_REP1	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3358946	SRX3358946
3352	HepG2_shSETD2_Ribo_rep2_(Ribo-seq)	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX4956363	SRX4956363
3353	HepG2_shSETD2_Ribo_rep1_(Ribo-seq)	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX4956362	SRX4956362
3354	HepG2_shMETTL14_Ribo_rep2_(Ribo-seq)	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX4956361	SRX4956361
3355	HepG2_shMETTL14_Ribo_rep1_(Ribo-seq)	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX4956360	SRX4956360
3356	HepG2_shCtrl_Ribo_rep2_(Ribo-seq)	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX4956359	SRX4956359
3357	HepG2_shCtrl_Ribo_rep1_(Ribo-seq)	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX4956358	SRX4956358
3358	HepG2_shSETD2_input_rep2_(Ribo-seq)	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX4956357	SRX4956357
3359	HepG2_shSETD2_input_rep1_(Ribo-seq)	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX4956356	SRX4956356
3360	HepG2_shMETTL14_input_rep2_(Ribo-seq)	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX4956355	SRX4956355
3361	HepG2_shMETTL14_input_rep1_(Ribo-seq)	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX4956354	SRX4956354
3362	HepG2_shCtrl_input_rep2_(Ribo-seq)	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX4956353	SRX4956353
3363	HepG2_shCtrl_input_rep1_(Ribo-seq)	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX4956352	SRX4956352
3364	C._elegans_embryos_ribosome_profiling	Caenorhabditis elegans	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3168nnn/GSM3168388/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX4147684	SRX4147684
3365	HeLa_ribosome_profiling_2	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX4147686	SRX4147686
3366	HeLa_ribosome_profiling_1	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX4147685	SRX4147685
3367	MDA-MB-231_ribosome_profiling	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX4147683	SRX4147683
3368	patient_rep6_Ribo-seq	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3507nnn/GSM3507230/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5124109	SRX5124109
3369	patient_rep5_Ribo-seq	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3507nnn/GSM3507229/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5124108	SRX5124108
3370	patient_rep4_Ribo-seq	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3507nnn/GSM3507228/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5124107	SRX5124107
3371	healthy_individual-2_rep3_Ribo-seq	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3507nnn/GSM3507227/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5124106	SRX5124106
3372	healthy_individual-2_rep2_Ribo-seq	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3507nnn/GSM3507226/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5124105	SRX5124105
3373	patient_rep3_Ribo-seq	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3507nnn/GSM3507225/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5124104	SRX5124104
3374	patient_rep2_Ribo-seq	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3507nnn/GSM3507224/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5124103	SRX5124103
3375	patient_rep1_Ribo-seq	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3507nnn/GSM3507223/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5124102	SRX5124102
3376	healthy_individual-1_rep3_Ribo-seq	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3507nnn/GSM3507222/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5124101	SRX5124101
3377	healthy_individual-1_rep2_Ribo-seq	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3507nnn/GSM3507221/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5124100	SRX5124100
3378	Ribo-seq_for_MYC(Tg);_KRAS(G12D)_mouse_liver_tumor_2	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2823nnn/GSM2823266/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3299696	SRX3299696
3379	Ribo-seq_for_MYC(Tg);_KRAS(G12D)_mouse_liver_tumor_1	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2823nnn/GSM2823265/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3299695	SRX3299695
3380	Ribo-seq_for_KRAS(G12D)_mouse_liver_tumor_2	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2823nnn/GSM2823262/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3299692	SRX3299692
3381	Ribo-seq_for_KRAS(G12D)_mouse_liver_tumor_1	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2823nnn/GSM2823261/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3299691	SRX3299691
3382	Ribo-seq_for_WT_mouse_liver_3	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2823nnn/GSM2823258/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3299688	SRX3299688
3383	Ribo-seq_for_WT_mouse_liver_2	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2823nnn/GSM2823257/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3299687	SRX3299687
3384	Ribo-seq_for_WT_mouse_liver_1	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2823nnn/GSM2823256/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3299686	SRX3299686
3385	ribo_aglaiacized_roca	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2743nnn/GSM2743738/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3097579	SRX3097579
3386	ribo_aglaiacized_DMSO_rep2	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2743nnn/GSM2743737/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3097578	SRX3097578
3387	ribo_aglaiacized_DMSO_rep1	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2743nnn/GSM2743736/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3097577	SRX3097577
3388	ribo_naive_roca	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2743nnn/GSM2743735/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3097576	SRX3097576
3389	ribo_naive_DMSO_rep2	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2743nnn/GSM2743734/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3097575	SRX3097575
3390	ribo_naive_DMSO_rep1	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2743nnn/GSM2743733/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3097574	SRX3097574
3391	KO_ribo_input_2	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3450nnn/GSM3450277/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX4951933	SRX4951933
3392	KO_ribo_input_1	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3450nnn/GSM3450276/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX4951932	SRX4951932
3393	WT_ribo_input_2	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3450nnn/GSM3450275/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX4951931	SRX4951931
3394	WT_ribo_input_1	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3450nnn/GSM3450274/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX4951930	SRX4951930
3395	KO_ribo_2	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3450nnn/GSM3450273/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX4951929	SRX4951929
3396	KO_ribo_1	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3450nnn/GSM3450272/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX4951928	SRX4951928
3397	WT_ribo_2	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3450nnn/GSM3450271/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX4951927	SRX4951927
3398	WT_ribo_1	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3450nnn/GSM3450270/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX4951926	SRX4951926
3399	Ribo_ko_polysome2	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3165nnn/GSM3165353/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX4141989	SRX4141989
3400	Ribo_ko_polysome1	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3165nnn/GSM3165352/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX4141988	SRX4141988
3401	Ribo_wt_polysome2	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3165nnn/GSM3165351/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX4141987	SRX4141987
3402	Ribo_wt_polysome1	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3165nnn/GSM3165350/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX4141986	SRX4141986
3403	Ribo_ko_monosome2	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3165nnn/GSM3165349/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX4141985	SRX4141985
3404	Ribo_ko_monosome1	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3165nnn/GSM3165348/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX4141984	SRX4141984
3405	Ribo_wt_monosome2	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3165nnn/GSM3165347/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX4141983	SRX4141983
3406	Ribo_wt_monosome1	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3165nnn/GSM3165346/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX4141982	SRX4141982
3407	Ribo_ko_input2	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3165nnn/GSM3165345/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX4141981	SRX4141981
3408	Ribo_ko_input1	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3165nnn/GSM3165344/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX4141980	SRX4141980
3409	Ribo_wt_input2	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3165nnn/GSM3165343/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX4141979	SRX4141979
3410	Ribo_wt_input1	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3165nnn/GSM3165342/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX4141978	SRX4141978
3411	ΔrrnI_-_ribosome_profiling_data_rep2	Vibrio vulnificus CMCP6	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3048nnn/GSM3048767/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5075521	SRX5075521
3412	ΔrrnIcomp_-_ribosome_profiling_data_rep2	Vibrio vulnificus CMCP6	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3048nnn/GSM3048766/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5075520	SRX5075520
3413	ΔrrnI_-_ribosome_profiling_data_rep1	Vibrio vulnificus CMCP6	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3048nnn/GSM3048763/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5075517	SRX5075517
3414	ΔrrnIcomp_-_ribosome_profiling_data_rep1	Vibrio vulnificus CMCP6	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3048nnn/GSM3048762/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5075516	SRX5075516
3415	Ribo-Seq_(HepG2.215-SENP3KD)	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5001382	SRX5001382
3416	Ribo-Seq_(HepG2.215-control)	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5001381	SRX5001381
3417	ribo_KO2_rep2	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3454nnn/GSM3454278/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX4966065	SRX4966065
3418	ribo_KO2_rep1	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3454nnn/GSM3454277/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX4966064	SRX4966064
3419	ribo_KO1_rep2	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3454nnn/GSM3454276/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX4966063	SRX4966063
3420	ribo_KO1_rep1	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3454nnn/GSM3454275/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX4966062	SRX4966062
3421	ribo_WT	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3454nnn/GSM3454274/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX4966061	SRX4966061
3422	HEK-293_cells,_standard_RIBOseq,_rep_2	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3849513	SRX3849513
3423	HEK-293_cells,_standard_RIBOseq,_rep_1	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3849512	SRX3849512
3424	HEK-293_cells,_RiboLace_RIBOseq,_rep_2	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3849511	SRX3849511
3425	HEK-293_cells,_RiboLace_RIBOseq,_rep_1	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3849510	SRX3849510
3426	control_mouse_brain,_RiboLace_RIBOseq,_P5,_rep_2	Mus musculus		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3070405	SRX3070405
3427	control_mouse_brain,_RiboLace_RIBOseq,_P5,_rep_1	Mus musculus		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3070404	SRX3070404
3428	SDOS3_[Ribo-seq]	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3316nnn/GSM3316961/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX4501931	SRX4501931
3429	SDOS2_[Ribo-seq]	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3316nnn/GSM3316960/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX4501930	SRX4501930
3430	SDOS1_[Ribo-seq]	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3316nnn/GSM3316959/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX4501929	SRX4501929
3431	GFP3_[Ribo-seq]	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3316nnn/GSM3316958/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX4501928	SRX4501928
3432	GFP2_[Ribo-seq]	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3316nnn/GSM3316957/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX4501927	SRX4501927
3433	GFP1_[Ribo-seq]	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3316nnn/GSM3316956/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX4501926	SRX4501926
3434	33315_RA-Diff_HRT_rep2	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3378nnn/GSM3378864/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX4650730	SRX4650730
3435	33314_RA-Diff_HRT_rep1	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3378nnn/GSM3378863/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX4650729	SRX4650729
3436	33313_RA-Diff_CHX_rep2	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3378nnn/GSM3378862/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX4650728	SRX4650728
3437	33312_RA-Diff_CHX_rep1	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3378nnn/GSM3378861/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX4650727	SRX4650727
3438	33311_Non-Diff_HRT_rep2	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3378nnn/GSM3378860/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX4650726	SRX4650726
3439	33310_Non-Diff_HRT_rep1	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3378nnn/GSM3378859/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX4650725	SRX4650725
3440	34081_Non-Diff_CHX_rep2	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3378nnn/GSM3378858/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX4650724	SRX4650724
3441	34080_Non-Diff_CHX_rep1	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3378nnn/GSM3378857/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX4650723	SRX4650723
3442	32874_RA-Diff_mRNA	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3378nnn/GSM3378856/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX4650722	SRX4650722
3443	32873_Non-Diff_mRNA	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3378nnn/GSM3378855/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX4650721	SRX4650721
3444	ribo_seq_ko_minus_r2	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3371nnn/GSM3371797/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX4633107	SRX4633107
3445	ribo_seq_ko_minus_r1	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3371nnn/GSM3371796/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX4633106	SRX4633106
3446	ribo_seq_ko_plus_r2	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3371nnn/GSM3371795/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX4633105	SRX4633105
3447	ribo_seq_ko_plus_r1	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3371nnn/GSM3371794/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX4633104	SRX4633104
3448	ribo_seq_wt_minus_r2	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3371nnn/GSM3371793/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX4633103	SRX4633103
3449	ribo_seq_wt_minus_r1	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3371nnn/GSM3371792/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX4633102	SRX4633102
