	0	1	2	3	4
1341	BMDM_R2B	Mus musculus		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2893682	SRX2893682
1342	BMDM_R2A	Mus musculus		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2893681	SRX2893681
1343	BMDM_R1B	Mus musculus		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2893680	SRX2893680
1344	BMDM_R1A	Mus musculus		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2893679	SRX2893679
1345	BMDM_R0B	Mus musculus		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2893678	SRX2893678
1346	BMDM_R0A	Mus musculus		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2893677	SRX2893677
1347	Total_Ribo-Seq_(RPL22-3xHA_cells)_rep2	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2579nnn/GSM2579680/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2741986	SRX2741986
1348	Total_Ribo-Seq_(RPL22-3xHA_cells)_rep1	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2579nnn/GSM2579679/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2741985	SRX2741985
1349	Total_Ribo-Seq_(Rps25-3xFLAG_cells)_rep2	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1891nnn/GSM1891625/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1287942	SRX1287942
1350	Total_Ribo-Seq_(Rps25-3xFLAG_cells)_rep1	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1891nnn/GSM1891624/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1287941	SRX1287941
1351	Total_Ribo-Seq_(3xFLAG-Rpl10a_cells)_rep2	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1891nnn/GSM1891621/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1287938	SRX1287938
1352	Total_Ribo-Seq_(3xFLAG-Rpl10a_cells)_rep1	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1891nnn/GSM1891620/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1287937	SRX1287937
1353	vehicle,_60_min_rep_3	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2476nnn/GSM2476014/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2536420	SRX2536420
1354	vehicle,_60_min_rep_2	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2476nnn/GSM2476013/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2536419	SRX2536419
1355	vehicle,_60_min_rep_1	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2476nnn/GSM2476012/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2536418	SRX2536418
1356	0.3_µM_PF-067446846,_60_min,_rep_3	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2476nnn/GSM2476011/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2536417	SRX2536417
1357	0.3_µM_PF-067446846,_60_min,_rep_2	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2476nnn/GSM2476010/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2536416	SRX2536416
1358	0.3_µM_PF-067446846,_60_min,_rep_1	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2476nnn/GSM2476009/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2536415	SRX2536415
1359	1.5_µM_PF-067446846,_60_min,_rep_3	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2476nnn/GSM2476008/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2536414	SRX2536414
1360	1.5_µM_PF-067446846,_60_min,_rep_2	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2476nnn/GSM2476007/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2536413	SRX2536413
1361	1.5_µM_PF-067446846,_60_min,_rep_1	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2476nnn/GSM2476006/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2536412	SRX2536412
1362	vehicle,_10_min_rep_3	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2476nnn/GSM2476005/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2536411	SRX2536411
1363	vehicle,_10_min_rep_2	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2476nnn/GSM2476004/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2536410	SRX2536410
1364	vehicle,_10_min_rep_1	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2476nnn/GSM2476003/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2536409	SRX2536409
1365	0.3_µM_PF-067446846,_10_min,_rep_3	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2476nnn/GSM2476002/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2536408	SRX2536408
1366	0.3_µM_PF-067446846,_10_min,_rep_2	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2476nnn/GSM2476001/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2536407	SRX2536407
1367	0.3_µM_PF-067446846,_10_min,_rep_1	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2476nnn/GSM2476000/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2536406	SRX2536406
1368	1.5_µM_PF-067446846,_10_min,_rep_3	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2475nnn/GSM2475999/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2536405	SRX2536405
1369	1.5_µM_PF-067446846,_10_min,_rep_2	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2475nnn/GSM2475998/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2536404	SRX2536404
1370	1.5_µM_PF-067446846,_10_min,_rep_1	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2475nnn/GSM2475997/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2536403	SRX2536403
1371	vehicle,_60_min,_rep_5-Ribo-seq	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2476nnn/GSM2476018/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2536424	SRX2536424
1372	1.5_µM_PF-067446846,_60_min,_rep_5_-riboseq	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2476nnn/GSM2476017/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2536423	SRX2536423
1373	Vehicle,_60_min,_rep_4-ribo-seq	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2476nnn/GSM2476016/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2536422	SRX2536422
1374	1.5_µM_PF-067446846,_60_min,_rep_4_-riboseq	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2476nnn/GSM2476015/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2536421	SRX2536421
1375	tor1Δ_ribo-seq,_replicate_2	Saccharomyces cerevisiae	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2260nnn/GSM2260119/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2000637	SRX2000637
1376	tor1Δ_ribo-seq,_replicate_1	Saccharomyces cerevisiae	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2260nnn/GSM2260118/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2000636	SRX2000636
1377	rpl22aΔ_ribo-seq,_replicate_2	Saccharomyces cerevisiae	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2260nnn/GSM2260117/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2000635	SRX2000635
1378	rpl22aΔ_ribo-seq,_replicate_1	Saccharomyces cerevisiae	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2260nnn/GSM2260116/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2000634	SRX2000634
1379	can1Δ_ribo-seq,_replicate_3	Saccharomyces cerevisiae	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2260nnn/GSM2260111/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2000629	SRX2000629
1380	can1Δ_ribo-seq,_replicate_2	Saccharomyces cerevisiae	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2260nnn/GSM2260110/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2000628	SRX2000628
1381	can1Δ_ribo-seq,_replicate_1	Saccharomyces cerevisiae	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2260nnn/GSM2260109/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2000627	SRX2000627
1382	wild-type_ribo-seq,_replicate_3	Saccharomyces cerevisiae	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2260nnn/GSM2260108/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2000626	SRX2000626
1383	wild-type_ribo-seq,_replicate_2	Saccharomyces cerevisiae	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2260nnn/GSM2260107/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2000625	SRX2000625
1384	wild-type_ribo-seq,_replicate_1	Saccharomyces cerevisiae	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2260nnn/GSM2260106/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2000624	SRX2000624
1385	EHEC_in_LB_Experiment_2_[RIBO-Seq]	Escherichia coli O157:H7 str. EDL933		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2570694	SRX2570694
1386	EHEC_in_LB_Experiment_1_[RIBO-Seq]	Escherichia coli O157:H7 str. EDL933		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2570692	SRX2570692
1387	RNA-seq_48h_rep2	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2219nnn/GSM2219157/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1883500	SRX1883500
1388	RNA-seq_48h_rep1	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2219nnn/GSM2219156/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1883499	SRX1883499
1389	RNA-seq_33h_rep2	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2219nnn/GSM2219155/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1883498	SRX1883498
1390	RNA-seq_33h_rep1	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2219nnn/GSM2219154/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1883497	SRX1883497
1391	RNA-seq_24h_rep2	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2219nnn/GSM2219153/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1883496	SRX1883496
1392	RNA-seq_24h_rep1	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2219nnn/GSM2219152/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1883495	SRX1883495
1393	RNA-seq_0h_rep2	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2219nnn/GSM2219151/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1883494	SRX1883494
1394	RNA-seq_0h_rep1	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2219nnn/GSM2219150/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1883493	SRX1883493
1395	Ribo-seq_48h_rep2	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2219nnn/GSM2219149/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1883492	SRX1883492
1396	Ribo-seq_48h_rep1	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2219nnn/GSM2219148/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1883491	SRX1883491
1397	Ribo-seq_33h_rep2	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2219nnn/GSM2219147/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1883490	SRX1883490
1398	Ribo-seq_33h_rep1	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2219nnn/GSM2219146/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1883489	SRX1883489
1399	Ribo-seq_24h_rep2	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2219nnn/GSM2219145/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1883488	SRX1883488
1400	Ribo-seq_24h_rep1	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2219nnn/GSM2219144/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1883487	SRX1883487
1401	Ribo-seq_0h_rep2	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2219nnn/GSM2219143/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1883486	SRX1883486
1402	Ribo-seq_0h_rep1	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2219nnn/GSM2219142/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1883485	SRX1883485
1403	Trsp_knockout_Rep2_(ribo-seq)	Mus musculus		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1900396	SRX1900396
1404	Trsp_knockout_Rep1_(ribo-seq)	Mus musculus		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1900395	SRX1900395
1405	Trsp_wild_type_Rep3_(ribo-seq)	Mus musculus		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1900394	SRX1900394
1406	Trsp_wild_type_Rep2_(ribo-seq)	Mus musculus		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1900393	SRX1900393
1407	Trsp_wild_type_Rep1_(ribo-seq)	Mus musculus		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1900392	SRX1900392
1408	Secisbp2_knockout_Rep2_(ribo-seq)	Mus musculus		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1900391	SRX1900391
1409	Secisbp2_knockout_Rep1_(ribo-seq)	Mus musculus		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1900390	SRX1900390
1410	Secisbp2_wild_type_Rep2_(ribo-seq)	Mus musculus		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1900389	SRX1900389
1411	Secisbp2_wild_type_Rep1_(ribo-seq)	Mus musculus		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1900388	SRX1900388
1412	G1_Ribo-Seq_Exp2_Rep1	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1295657	SRX1295657
1413	G1_Ribo-Seq_Exp1_Rep3	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1295656	SRX1295656
1414	G1_Ribo-Seq_Exp1_Rep2	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1295655	SRX1295655
1415	G1_Ribo-Seq_Exp1_Rep1	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1295654	SRX1295654
1416	M_Ribo-Seq_Exp2_Rep1	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1295649	SRX1295649
1417	M_Ribo-Seq_Exp1_Rep3	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1295648	SRX1295648
1418	M_Ribo-Seq_Exp1_Rep2	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1295647	SRX1295647
1419	M_Ribo-Seq_Exp1_Rep1	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1295646	SRX1295646
1420	RNAse_S7_yeast	Saccharomyces cerevisiae BY4741		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1818686	SRX1818686
1421	RNAse_T1_yeast	Saccharomyces cerevisiae BY4741		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1818685	SRX1818685
1422	RNAse_A_yeast	Saccharomyces cerevisiae BY4741		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1818684	SRX1818684
1423	RNAse_I_yeast_replicate-2	Saccharomyces cerevisiae BY4741		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1818683	SRX1818683
1424	RNAse_I_yeast_replicate-1	Saccharomyces cerevisiae BY4741		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1818682	SRX1818682
1425	RNAse_T1-S7_mouse	Mus musculus		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1818689	SRX1818689
1426	RNAse_S7_mouse	Mus musculus		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1818688	SRX1818688
1427	RNAse_T1_mouse	Mus musculus		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1818687	SRX1818687
1428	RPF_△yNaa10::hNaa10/△yNaa15::hNaa15	Saccharomyces cerevisiae	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2303nnn/GSM2303103/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2140579	SRX2140579
1429	RPF_WT	Saccharomyces cerevisiae	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2303nnn/GSM2303102/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2140578	SRX2140578
1430	RPF_△yNaa10	Saccharomyces cerevisiae	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2303nnn/GSM2303101/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2140577	SRX2140577
1431	72_h_DENV2_infection_Total_cell_lysate_ribosome_profiling_(rep_2)	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1050421	SRX1050421
1432	6_h_DENV2_infection_Total_cell_lysate_ribosome_profiling_(rep_2)	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1050420	SRX1050420
1433	48_h_DENV2_infection_Total_cell_lysate_ribosome_profiling_(rep_2)	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1050419	SRX1050419
1434	24_h_DENV2_infection_Total_cell_lysate_ribosome_profiling_(rep_2)	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1050418	SRX1050418
1435	12_h_DENV2_infection_Total_cell_lysate_ribosome_profiling_(rep_2)	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1050417	SRX1050417
1436	72_h_DENV2_infection_Total_cell_lysate_ribosome_profiling_(rep_1)	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1050416	SRX1050416
1437	6_h_DENV2_infection_Total_cell_lysate_ribosome_profiling_(rep_1)	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1050415	SRX1050415
1438	48_h_DENV2_infection_Total_cell_lysate_ribosome_profiling_(rep_1)	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1050414	SRX1050414
1439	24_h_DENV2_infection_Total_cell_lysate_ribosome_profiling_(rep_1)	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1050413	SRX1050413
1440	12_h_DENV2_infection_Total_cell_lysate_ribosome_profiling_(rep_1)	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1050412	SRX1050412
1441	Uninfected_Total_cell_lysate_ribosome_profiling_(rep_2)	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1050411	SRX1050411
1442	72_h_DENV1_infection_Total_cell_lysate_ribosome_profiling_(rep_2)	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1050410	SRX1050410
1443	6_h_DENV1_infection_Total_cell_lysate_ribosome_profiling_(rep_2)	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1050409	SRX1050409
1444	48_h_DENV1_infection_Total_cell_lysate_ribosome_profiling_(rep_2)	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1050408	SRX1050408
1445	24_h_DENV1_infection_Total_cell_lysate_ribosome_profiling_(rep_2)	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1050407	SRX1050407
1446	12_h_DENV1_infection_Total_cell_lysate_ribosome_profiling_(rep_2)	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1050406	SRX1050406
1447	Uninfected_Total_cell_lysate_ribosome_profiling_(rep_1)	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1050405	SRX1050405
1448	72_h_DENV1_infection_Total_cell_lysate_ribosome_profiling_(rep_1)	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1050404	SRX1050404
1449	6_h_DENV1_infection_Total_cell_lysate_ribosome_profiling_(rep_1)	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1050403	SRX1050403
1450	48_h_DENV1_infection_Total_cell_lysate_ribosome_profiling_(rep_1)	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1050402	SRX1050402
1451	24_h_DENV1_infection_Total_cell_lysate_ribosome_profiling_(rep_1)	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1050401	SRX1050401
1452	12_h_DENV1_infection_Total_cell_lysate_ribosome_profiling_(rep_1)	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1050400	SRX1050400
1453	Uninfected_ER_ribosome_profiling_(Rep_4)	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1050375	SRX1050375
1454	Uninfected_cytosol_ribosome_profiling_(Rep_4)	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1050374	SRX1050374
1455	Interferon_treatment_ER_ribosome_profiling_(Rep_4)	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1050373	SRX1050373
1456	Interferon_treatment_cytosol_ribosome_profiling_(Rep_4)	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1050372	SRX1050372
1457	40_h_infection_ER_ribosome_profiling_(Rep_4)	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1050371	SRX1050371
1458	40_h_infection_cytosol_ribosome_profiling_(Rep_4)	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1050370	SRX1050370
1459	24_h_infection_ER_ribosome_profiling_(Rep_4)	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1050369	SRX1050369
1460	24_h_infection_cytosol_ribosome_profiling_(Rep_4)	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1050368	SRX1050368
1461	12_h_infection_ER_ribosome_profiling_(Rep_4)	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1050367	SRX1050367
1462	12_h_infection_cytosol_ribosome_profiling_(Rep_4)	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1050366	SRX1050366
1463	6_h_infection_ER_ribosome_profiling_(Rep_4)	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1050365	SRX1050365
1464	6_h_infection_cytosol_ribosome_profiling_(Rep_4)	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1050364	SRX1050364
1465	Uninfected_ER_ribosome_profiling_(Rep_3)	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1050363	SRX1050363
1466	Uninfected_cytosol_ribosome_profiling_(Rep_3)	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1050362	SRX1050362
1467	Interferon_treatment_ER_ribosome_profiling_(Rep_3)	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1050361	SRX1050361
1468	Interferon_treatment_cytosol_ribosome_profiling_(Rep_3)	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1050360	SRX1050360
1469	40_h_infection_ER_ribosome_profiling_(Rep_3)	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1050359	SRX1050359
1470	40_h_infection_cytosol_ribosome_profiling_(Rep_3)	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1050358	SRX1050358
1471	24_h_infection_ER_ribosome_profiling_(Rep_3)	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1050357	SRX1050357
1472	24_h_infection_cytosol_ribosome_profiling_(Rep_3)	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1050356	SRX1050356
1473	12_h_infection_ER_ribosome_profiling_(Rep_3)	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1050355	SRX1050355
1474	12_h_infection_cytosol_ribosome_profiling_(Rep_3)	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1050354	SRX1050354
1475	6_h_infection_ER_ribosome_profiling_(Rep_3)	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1050353	SRX1050353
1476	6_h_infection_cytosol_ribosome_profiling_(Rep_3)	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1050352	SRX1050352
1477	Uninfected_ER_ribosome_profiling_(Rep_2)	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1050351	SRX1050351
1478	Uninfected_cytosol_ribosome_profiling_(Rep_2)	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1050350	SRX1050350
1479	Interferon_treatment_ER_ribosome_profiling_(Rep_2)	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1050349	SRX1050349
1480	Interferon_treatment_cytosol_ribosome_profiling_(Rep_2)	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1050348	SRX1050348
1481	40_h_infection_ER_ribosome_profiling_(Rep_2)	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1050347	SRX1050347
1482	40_h_infection_cytosol_ribosome_profiling_(Rep_2)	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1050346	SRX1050346
1483	24_h_infection_ER_ribosome_profiling_(Rep_2)	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1050345	SRX1050345
